-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2024 through 12/31/2024 in LST
Location: Latitude  21.4858   Longitude 39.1925 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 123.46 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M                    MERRA-2 Temperature at 2 Meters (C) 
ALLSKY_SFC_SW_DWN      CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
ALLSKY_SFC_SW_DNI      CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (Wh/m^2) 
ALLSKY_SFC_SW_DIFF     CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (Wh/m^2) 
RH2M                   MERRA-2 Relative Humidity at 2 Meters (%) 
WS2M                   MERRA-2 Wind Speed at 2 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,HR,T2M,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,RH2M,WS2M
2024,1,17,7,20.84,45.58,95.85,35.93,61.08,3.96
2024,1,17,8,23.24,236.25,469.4,98.55,54.07,4.72
2024,1,17,9,25.13,420.88,610.58,140.01,49.99,4.09
2024,1,17,10,26.61,592.42,635.37,208.12,46.28,3.97
2024,1,17,11,27.86,620.08,462.96,282.16,43.35,4.4
2024,1,17,12,28.67,498.6,195.91,342.7,41.48,4.97
2024,1,17,13,28.95,565.38,246.77,357.49,40.87,5.44
2024,1,17,14,28.73,403.4,628.0,183.89,41.5,5.8
2024,1,17,15,27.93,349.42,398.69,169.55,43.86,6.06
2024,1,17,16,26.62,203.85,281.36,121.89,47.91,6.07
2024,1,17,17,24.89,48.15,55.3,42.29,53.47,5.69
2024,1,17,18,23.56,0.0,0.0,0.0,57.95,5.1
2024,1,17,19,22.92,0.0,0.0,0.0,59.64,4.56
2024,1,17,20,22.39,0.0,0.0,0.0,60.97,4.11
2024,1,17,21,21.86,0.0,0.0,0.0,62.69,3.67
2024,1,17,22,21.25,0.0,0.0,0.0,64.89,3.15
2024,1,17,23,20.68,0.0,0.0,0.0,66.86,2.82
2024,1,18,0,20.16,0.0,0.0,0.0,68.3,2.65
2024,1,18,1,19.7,0.0,0.0,0.0,68.94,2.55
2024,1,18,2,19.3,0.0,0.0,0.0,69.02,2.53
2024,1,18,3,18.92,0.0,0.0,0.0,68.62,2.49
2024,1,18,4,18.56,0.0,0.0,0.0,68.17,2.42
2024,1,18,5,18.26,0.0,0.0,0.0,67.98,2.42
2024,1,18,6,18.01,0.0,0.0,0.0,67.47,2.39
2024,1,18,7,19.26,53.97,209.77,31.41,61.14,3.16
2024,1,18,8,21.89,263.33,625.92,75.88,55.9,3.72
2024,1,18,9,23.85,470.45,777.36,107.25,50.79,3.62
2024,1,18,10,25.42,631.7,843.37,127.6,43.92,3.29
2024,1,18,11,26.75,749.53,856.39,144.84,38.57,3.14
2024,1,18,12,27.72,790.53,872.17,144.53,35.63,3.61
2024,1,18,13,28.33,756.33,845.44,156.48,34.68,4.28
2024,1,18,14,28.45,653.62,830.41,128.39,35.2,4.91
2024,1,18,15,28.0,486.4,756.65,110.83,37.47,5.22
2024,1,18,16,27.04,276.0,591.39,86.77,40.98,5.03
2024,1,18,17,25.35,64.28,201.67,37.01,46.91,4.22
2024,1,18,18,23.43,0.0,0.0,0.0,55.13,3.48
2024,1,18,19,22.51,0.0,0.0,0.0,60.24,3.37
2024,1,18,20,21.67,0.0,0.0,0.0,64.84,2.99
2024,1,18,21,21.0,0.0,0.0,0.0,68.28,2.74
2024,1,18,22,20.43,0.0,0.0,0.0,70.58,2.61
2024,1,18,23,19.95,0.0,0.0,0.0,71.6,2.55
2024,1,19,0,19.52,0.0,0.0,0.0,71.14,2.45
2024,1,19,1,19.24,0.0,0.0,0.0,67.74,2.4
2024,1,19,2,19.04,0.0,0.0,0.0,60.84,2.45
2024,1,19,3,18.84,0.0,0.0,0.0,52.87,2.64
2024,1,19,4,18.63,0.0,0.0,0.0,47.69,2.78
2024,1,19,5,18.42,0.0,0.0,0.0,44.8,2.82
2024,1,19,6,18.32,0.0,0.0,0.0,42.21,2.77
2024,1,19,7,20.06,45.55,78.21,35.2,35.5,3.24
2024,1,19,8,23.26,244.3,466.31,97.17,28.59,4.3
2024,1,19,9,27.48,444.52,594.83,149.31,23.69,3.08
2024,1,19,10,30.06,615.28,694.38,169.0,22.16,1.48
2024,1,19,11,31.06,725.3,742.65,176.67,22.32,1.93
2024,1,19,12,31.6,773.0,793.59,171.85,22.82,2.97
2024,1,19,13,31.6,736.95,777.39,167.46,24.1,3.79
2024,1,19,14,31.14,628.1,724.55,157.97,26.03,4.21
2024,1,19,15,30.36,459.38,624.81,139.36,28.5,4.1
2024,1,19,16,29.34,253.93,453.4,103.99,31.55,3.67
2024,1,19,17,27.26,58.1,117.83,40.41,37.91,2.36
2024,1,19,18,24.92,0.0,0.0,0.0,46.59,2.09
2024,1,19,19,24.11,0.0,0.0,0.0,53.48,2.36
2024,1,19,20,23.37,0.0,0.0,0.0,60.97,2.35
2024,1,19,21,22.74,0.0,0.0,0.0,65.99,2.15
2024,1,19,22,22.21,0.0,0.0,0.0,68.38,1.93
2024,1,19,23,21.78,0.0,0.0,0.0,68.9,1.83
2024,1,20,0,21.44,0.0,0.0,0.0,68.17,1.82
2024,1,20,1,21.18,0.0,0.0,0.0,66.92,1.81
2024,1,20,2,21.01,0.0,0.0,0.0,65.63,1.74
2024,1,20,3,20.91,0.0,0.0,0.0,64.69,1.68
2024,1,20,4,20.9,0.0,0.0,0.0,63.89,1.66
2024,1,20,5,21.0,0.0,0.0,0.0,62.88,1.59
2024,1,20,6,21.21,0.0,0.0,0.0,61.66,1.51
2024,1,20,7,22.46,45.75,92.83,33.46,57.03,1.59
2024,1,20,8,25.5,244.18,504.82,86.72,48.07,1.89
2024,1,20,9,28.09,446.12,645.55,128.22,43.36,1.18
2024,1,20,10,29.85,616.55,748.04,141.11,39.95,1.51
2024,1,20,11,30.9,727.7,798.03,146.72,37.55,2.04
2024,1,20,12,31.56,767.22,801.23,161.14,35.96,2.63
2024,1,20,13,31.83,677.85,688.74,180.46,35.32,3.01
2024,1,20,14,31.73,602.53,675.02,173.6,35.5,3.04
2024,1,20,15,31.23,446.77,599.49,144.51,36.91,3.17
2024,1,20,16,30.27,251.02,453.87,102.82,40.14,3.42
2024,1,20,17,28.57,57.85,126.1,40.77,46.78,3.2
2024,1,20,18,26.7,0.0,0.0,0.0,56.38,3.13
2024,1,20,19,25.88,0.0,0.0,0.0,62.59,3.45
2024,1,20,20,25.15,0.0,0.0,0.0,66.82,3.12
2024,1,20,21,24.68,0.0,0.0,0.0,68.53,2.79
2024,1,20,22,24.17,0.0,0.0,0.0,69.43,2.29
2024,1,20,23,23.69,0.0,0.0,0.0,69.76,1.94
2024,1,21,0,23.61,0.0,0.0,0.0,68.03,1.83
2024,1,21,1,23.13,0.0,0.0,0.0,67.84,1.56
2024,1,21,2,22.88,0.0,0.0,0.0,67.09,1.39
2024,1,21,3,22.72,0.0,0.0,0.0,66.47,1.27
2024,1,21,4,22.63,0.0,0.0,0.0,65.92,1.18
2024,1,21,5,22.5,0.0,0.0,0.0,65.25,1.17
2024,1,21,6,22.23,0.0,0.0,0.0,64.51,1.28
2024,1,21,7,23.58,46.12,111.48,32.52,56.79,1.79
2024,1,21,8,26.55,241.7,490.01,88.82,46.45,2.07
2024,1,21,9,29.33,448.08,658.21,125.12,41.31,1.43
2024,1,21,10,31.05,616.7,752.5,137.77,37.7,2.13
2024,1,21,11,32.12,725.95,795.64,145.24,37.04,3.36
2024,1,21,12,32.5,763.17,793.54,155.27,37.9,4.56
2024,1,21,13,32.28,728.67,777.05,153.67,39.89,5.21
2024,1,21,14,31.72,608.88,673.14,171.62,42.2,5.05
2024,1,21,15,30.97,453.12,607.27,139.85,44.43,4.56
2024,1,21,16,29.82,253.43,455.18,102.45,48.35,4.33
2024,1,21,17,28.26,60.0,132.45,39.63,54.52,3.74
2024,1,21,18,26.93,0.0,0.0,0.0,60.84,2.51
2024,1,21,19,26.06,0.0,0.0,0.0,65.42,1.41
2024,1,21,20,25.37,0.0,0.0,0.0,68.86,0.78
2024,1,21,21,25.09,0.0,0.0,0.0,70.21,0.45
2024,1,21,22,24.92,0.0,0.0,0.0,71.22,0.38
2024,1,21,23,24.26,0.0,0.0,0.0,74.64,0.83
2024,1,22,0,23.67,0.0,0.0,0.0,78.24,1.02
2024,1,22,1,23.29,0.0,0.0,0.0,80.58,1.03
2024,1,22,2,22.94,0.0,0.0,0.0,81.98,1.02
2024,1,22,3,22.56,0.0,0.0,0.0,82.58,1.06
2024,1,22,4,22.35,0.0,0.0,0.0,81.58,1.12
2024,1,22,5,22.31,0.0,0.0,0.0,79.24,1.16
2024,1,22,6,22.25,0.0,0.0,0.0,76.93,1.23
2024,1,22,7,23.59,47.47,131.07,31.68,68.69,1.72
2024,1,22,8,25.92,243.7,505.81,86.69,62.36,2.41
2024,1,22,9,28.0,451.48,669.84,122.41,55.29,3.36
2024,1,22,10,29.81,620.88,759.5,138.68,47.33,4.28
2024,1,22,11,31.07,730.72,796.38,151.54,43.16,4.83
2024,1,22,12,31.68,743.3,715.42,192.65,42.24,5.23
2024,1,22,13,31.77,697.55,680.9,193.2,43.44,5.48
2024,1,22,14,31.44,546.6,487.39,224.49,45.56,5.47
2024,1,22,15,30.74,425.35,532.64,158.59,48.63,5.27
2024,1,22,16,29.6,236.98,384.42,113.34,53.38,4.82
2024,1,22,17,28.14,57.22,90.46,43.13,59.86,3.96
2024,1,22,18,26.85,0.0,0.0,0.0,67.23,2.9
2024,1,22,19,26.11,0.0,0.0,0.0,72.64,2.16
2024,1,22,20,25.49,0.0,0.0,0.0,76.79,1.19
2024,1,22,21,25.11,0.0,0.0,0.0,79.22,0.66
2024,1,22,22,25.1,0.0,0.0,0.0,79.42,0.12
2024,1,22,23,24.53,0.0,0.0,0.0,81.89,0.61
2024,1,23,0,23.81,0.0,0.0,0.0,84.98,1.11
2024,1,23,1,23.45,0.0,0.0,0.0,85.92,1.67
2024,1,23,2,23.23,0.0,0.0,0.0,85.41,2.1
2024,1,23,3,23.05,0.0,0.0,0.0,84.12,2.28
2024,1,23,4,22.94,0.0,0.0,0.0,82.03,2.26
2024,1,23,5,22.87,0.0,0.0,0.0,79.41,2.16
2024,1,23,6,22.78,0.0,0.0,0.0,76.11,2.02
2024,1,23,7,24.13,44.78,72.97,36.59,66.36,2.22
2024,1,23,8,26.74,236.5,419.25,107.05,57.0,2.05
2024,1,23,9,28.62,442.7,607.22,144.51,52.44,2.79
2024,1,23,10,29.95,614.53,702.29,159.93,48.19,3.35
2024,1,23,11,30.98,724.72,754.77,167.02,45.43,3.76
2024,1,23,12,31.72,760.97,729.1,194.71,44.16,4.06
2024,1,23,13,32.07,725.95,717.3,184.93,44.32,4.22
2024,1,23,14,31.96,578.95,587.37,191.37,46.0,4.3
2024,1,23,15,31.38,437.0,504.27,170.77,49.21,4.26
2024,1,23,16,30.33,239.65,353.93,118.08,53.86,4.01
2024,1,23,17,28.78,57.83,63.65,44.99,61.08,3.57
2024,1,23,18,27.26,0.0,0.0,0.0,70.18,3.1
2024,1,23,19,26.31,0.0,0.0,0.0,76.87,2.82
2024,1,23,20,25.6,0.0,0.0,0.0,81.59,2.87
2024,1,23,21,25.07,0.0,0.0,0.0,84.47,2.78
2024,1,23,22,24.61,0.0,0.0,0.0,86.14,2.3
2024,1,23,23,24.13,0.0,0.0,0.0,87.52,2.02
2024,1,24,0,23.73,0.0,0.0,0.0,88.4,2.05
2024,1,24,1,23.39,0.0,0.0,0.0,88.68,2.12
2024,1,24,2,23.08,0.0,0.0,0.0,88.49,2.12
2024,1,24,3,22.8,0.0,0.0,0.0,87.72,2.08
2024,1,24,4,22.59,0.0,0.0,0.0,86.6,2.08
2024,1,24,5,22.46,0.0,0.0,0.0,85.27,2.19
2024,1,24,6,22.37,0.0,0.0,0.0,83.88,2.39
2024,1,24,7,23.63,42.25,40.34,36.57,76.33,3.44
2024,1,24,8,25.82,222.6,331.4,117.49,69.52,3.84
2024,1,24,9,27.69,422.35,517.52,162.21,61.83,3.54
2024,1,24,10,29.31,596.38,615.64,184.0,54.53,3.36
2024,1,24,11,30.57,713.7,686.86,196.93,48.98,3.47
2024,1,24,12,31.35,744.97,660.33,226.46,45.69,3.75
2024,1,24,13,31.69,695.83,648.6,261.52,44.04,4.1
2024,1,24,14,31.57,614.72,619.0,199.21,43.81,4.48
2024,1,24,15,30.9,454.38,544.69,166.17,45.16,4.79
2024,1,24,16,29.68,253.88,390.56,115.25,48.22,5.02
2024,1,24,17,27.86,64.57,102.96,46.15,53.7,5.26
2024,1,24,18,26.1,0.0,0.0,0.0,59.53,5.56
2024,1,24,19,25.01,0.0,0.0,0.0,62.7,5.57
2024,1,24,20,24.37,0.0,0.0,0.0,64.13,5.17
2024,1,24,21,23.94,0.0,0.0,0.0,65.12,4.53
2024,1,24,22,23.55,0.0,0.0,0.0,66.44,3.96
2024,1,24,23,23.13,0.0,0.0,0.0,68.01,3.45
2024,1,25,0,22.68,0.0,0.0,0.0,69.46,2.9
2024,1,25,1,22.22,0.0,0.0,0.0,70.53,2.45
2024,1,25,2,21.85,0.0,0.0,0.0,70.9,2.26
2024,1,25,3,21.58,0.0,0.0,0.0,70.77,2.15
2024,1,25,4,21.37,0.0,0.0,0.0,70.56,2.07
2024,1,25,5,21.22,0.0,0.0,0.0,70.34,2.01
2024,1,25,6,21.11,0.0,0.0,0.0,70.07,2.01
2024,1,25,7,22.52,42.97,29.22,41.41,63.9,2.83
2024,1,25,8,24.67,213.68,185.12,161.62,57.32,3.58
2024,1,25,9,26.53,396.27,296.51,260.09,52.95,2.82
2024,1,25,10,28.21,544.38,473.78,290.72,48.23,2.68
2024,1,25,11,29.37,635.62,364.43,353.76,45.03,3.33
2024,1,25,12,30.08,740.53,633.3,232.02,43.23,3.85
2024,1,25,13,30.26,632.97,579.92,323.34,42.9,4.28
2024,1,25,14,29.77,506.85,187.57,342.2,44.44,4.61
2024,1,25,15,29.01,351.35,98.66,264.11,46.78,4.64
2024,1,25,16,27.8,192.23,58.89,158.66,50.66,4.52
2024,1,25,17,26.26,51.12,9.74,46.17,56.17,4.3
2024,1,25,18,25.01,0.0,0.0,0.0,60.94,4.09
2024,1,25,19,24.3,0.0,0.0,0.0,63.29,3.7
2024,1,25,20,24.0,0.0,0.0,0.0,63.81,3.48
2024,1,25,21,23.79,0.0,0.0,0.0,64.02,3.23
2024,1,25,22,23.44,0.0,0.0,0.0,64.93,2.8
2024,1,25,23,23.32,0.0,0.0,0.0,65.29,3.44
2024,1,26,0,23.13,0.0,0.0,0.0,66.71,4.15
2024,1,26,1,22.76,0.0,0.0,0.0,69.37,4.84
2024,1,26,2,22.43,0.0,0.0,0.0,71.18,5.38
2024,1,26,3,22.35,0.0,0.0,0.0,69.42,5.31
2024,1,26,4,22.49,0.0,0.0,0.0,65.1,4.56
2024,1,26,5,22.46,0.0,0.0,0.0,60.86,3.76
2024,1,26,6,22.18,0.0,0.0,0.0,58.62,3.74
2024,1,26,7,22.54,20.9,0.0,19.44,55.77,5.08
2024,1,26,8,23.48,123.82,0.0,107.4,51.3,6.26
2024,1,26,9,24.17,222.57,0.26,184.81,48.26,6.42
2024,1,26,10,24.9,294.88,13.78,247.04,45.39,6.33
2024,1,26,11,25.63,402.77,15.4,338.18,42.66,6.49
2024,1,26,12,25.86,448.5,25.14,364.63,40.91,6.83
2024,1,26,13,25.66,312.2,0.13,256.4,40.11,7.13
2024,1,26,14,25.05,391.95,35.49,318.67,40.52,7.15
2024,1,26,15,24.14,296.38,31.57,246.39,42.09,6.78
2024,1,26,16,23.06,163.85,11.88,142.34,44.99,6.13
2024,1,26,17,21.93,46.17,4.92,41.53,49.25,5.19
2024,1,26,18,21.0,0.0,0.0,0.0,53.9,3.94
2024,1,26,19,20.41,0.0,0.0,0.0,57.46,3.09
2024,1,26,20,19.89,0.0,0.0,0.0,60.4,2.56
2024,1,26,21,19.58,0.0,0.0,0.0,62.36,2.37
2024,1,26,22,19.35,0.0,0.0,0.0,63.76,2.23
2024,1,26,23,19.12,0.0,0.0,0.0,64.89,2.13
2024,1,27,0,18.82,0.0,0.0,0.0,66.25,2.0
2024,1,27,1,18.51,0.0,0.0,0.0,67.52,1.94
2024,1,27,2,18.24,0.0,0.0,0.0,68.56,1.95
2024,1,27,3,18.1,0.0,0.0,0.0,68.83,1.96
2024,1,27,4,18.03,0.0,0.0,0.0,68.51,1.99
2024,1,27,5,18.14,0.0,0.0,0.0,67.38,2.08
2024,1,27,6,18.09,0.0,0.0,0.0,67.56,2.07
2024,1,27,7,19.28,32.78,4.16,30.42,63.34,2.97
2024,1,27,8,20.87,172.48,28.83,146.99,58.61,3.87
2024,1,27,9,22.35,305.88,45.58,253.01,53.15,4.26
2024,1,27,10,23.27,441.15,57.14,357.97,49.78,4.34
2024,1,27,11,23.8,556.08,93.72,432.29,48.2,4.61
2024,1,27,12,24.12,637.62,234.9,423.77,47.41,4.99
2024,1,27,13,24.13,584.38,226.84,373.87,47.39,5.24
2024,1,27,14,23.97,463.88,56.34,383.15,48.14,5.26
2024,1,27,15,23.76,323.23,63.91,252.31,49.23,5.18
2024,1,27,16,23.31,173.77,23.47,147.46,51.02,4.98
2024,1,27,17,22.55,48.83,15.39,43.86,53.67,4.23
2024,1,27,18,21.53,0.0,0.0,0.0,57.4,3.16
2024,1,27,19,21.06,0.0,0.0,0.0,59.11,2.94
2024,1,27,20,20.62,0.0,0.0,0.0,60.5,2.79
2024,1,27,21,20.35,0.0,0.0,0.0,61.13,2.79
2024,1,27,22,20.11,0.0,0.0,0.0,61.36,2.85
2024,1,27,23,19.78,0.0,0.0,0.0,61.56,2.85
2024,1,28,0,19.44,0.0,0.0,0.0,61.72,2.91
2024,1,28,1,19.16,0.0,0.0,0.0,61.64,3.06
2024,1,28,2,18.86,0.0,0.0,0.0,61.61,3.2
2024,1,28,3,18.6,0.0,0.0,0.0,61.48,3.39
2024,1,28,4,18.14,0.0,0.0,0.0,62.12,3.48
2024,1,28,5,18.08,0.0,0.0,0.0,61.44,3.67
2024,1,28,6,17.75,0.0,0.0,0.0,61.96,3.51
2024,1,28,7,18.64,57.1,197.02,35.76,57.95,4.3
2024,1,28,8,21.27,264.95,544.73,94.9,48.62,4.95
2024,1,28,9,24.11,470.58,705.54,134.09,39.22,4.58
2024,1,28,10,25.93,639.22,748.73,178.58,32.8,3.96
2024,1,28,11,27.13,702.1,556.06,297.53,29.02,3.87
2024,1,28,12,27.34,595.88,214.42,371.01,28.38,4.22
2024,1,28,13,27.16,564.62,197.16,364.33,30.02,4.63
2024,1,28,14,26.38,603.97,456.46,309.59,33.91,5.03
2024,1,28,15,25.47,475.23,519.21,198.27,38.87,5.39
2024,1,28,16,24.38,273.35,388.67,135.91,44.41,5.65
2024,1,28,17,23.17,75.12,118.83,58.56,50.09,5.43
2024,1,28,18,21.9,0.0,0.0,0.0,55.94,5.01
2024,1,28,19,21.45,0.0,0.0,0.0,58.66,4.86
2024,1,28,20,21.02,0.0,0.0,0.0,60.57,4.22
2024,1,28,21,20.47,0.0,0.0,0.0,62.46,3.41
2024,1,28,22,19.78,0.0,0.0,0.0,64.69,2.72
2024,1,28,23,19.01,0.0,0.0,0.0,67.14,2.38
2024,1,29,0,18.79,0.0,0.0,0.0,66.95,2.39
2024,1,29,1,18.9,0.0,0.0,0.0,65.14,2.54
2024,1,29,2,18.78,0.0,0.0,0.0,64.07,2.59
2024,1,29,3,18.68,0.0,0.0,0.0,62.97,2.6
2024,1,29,4,18.52,0.0,0.0,0.0,62.19,2.54
2024,1,29,5,18.4,0.0,0.0,0.0,61.26,2.46
2024,1,29,6,18.38,0.0,0.0,0.0,60.09,2.34
2024,1,29,7,19.49,35.05,15.81,32.82,54.97,2.83
2024,1,29,8,21.78,187.05,42.93,161.52,50.99,3.69
2024,1,29,9,24.06,346.17,68.89,282.75,47.46,3.61
2024,1,29,10,25.68,496.9,123.01,393.27,42.78,3.38
2024,1,29,11,26.81,524.03,30.1,425.47,39.31,3.52
2024,1,29,12,27.4,565.22,71.47,429.14,37.67,4.03
2024,1,29,13,27.78,587.97,113.03,446.87,37.42,4.75
2024,1,29,14,27.65,486.02,158.7,325.48,38.51,5.17
2024,1,29,15,26.82,391.85,276.32,238.31,41.37,5.32
2024,1,29,16,25.46,223.57,179.89,167.65,46.01,5.35
2024,1,29,17,23.97,67.97,76.0,52.5,51.92,5.23
2024,1,29,18,22.75,0.0,0.0,0.0,57.54,4.96
2024,1,29,19,22.21,0.0,0.0,0.0,60.64,4.56
2024,1,29,20,21.82,0.0,0.0,0.0,62.62,4.07
2024,1,29,21,21.23,0.0,0.0,0.0,65.25,3.5
2024,1,29,22,20.26,0.0,0.0,0.0,69.35,2.87
2024,1,29,23,20.3,0.0,0.0,0.0,68.98,3.24
2024,1,30,0,20.16,0.0,0.0,0.0,68.83,3.27
2024,1,30,1,19.79,0.0,0.0,0.0,69.24,3.04
2024,1,30,2,19.46,0.0,0.0,0.0,69.39,2.86
2024,1,30,3,18.93,0.0,0.0,0.0,70.4,2.61
2024,1,30,4,18.6,0.0,0.0,0.0,70.53,2.54
2024,1,30,5,18.66,0.0,0.0,0.0,69.03,2.66
2024,1,30,6,18.52,0.0,0.0,0.0,68.7,2.59
2024,1,30,7,19.4,53.22,146.29,37.91,64.21,3.57
2024,1,30,8,21.17,245.85,480.42,101.57,59.36,4.19
2024,1,30,9,23.24,438.48,631.76,134.36,52.56,4.29
2024,1,30,10,24.88,611.42,684.28,179.02,45.59,4.0
2024,1,30,11,26.2,726.78,660.96,253.32,40.01,3.91
2024,1,30,12,27.13,655.78,274.6,386.6,36.42,4.37
2024,1,30,13,27.56,655.53,486.61,425.04,35.18,4.97
2024,1,30,14,27.49,569.28,350.62,348.79,35.83,5.5
2024,1,30,15,26.86,410.67,265.67,255.84,38.02,5.87
2024,1,30,16,25.65,245.32,252.94,151.4,41.78,6.05
2024,1,30,17,23.95,80.72,168.75,56.62,46.7,5.85
2024,1,30,18,22.36,0.0,0.0,0.0,51.51,5.29
2024,1,30,19,21.52,0.0,0.0,0.0,54.27,4.97
2024,1,30,20,20.84,0.0,0.0,0.0,56.88,4.53
2024,1,30,21,20.18,0.0,0.0,0.0,59.39,4.05
2024,1,30,22,19.51,0.0,0.0,0.0,61.35,3.61
2024,1,30,23,18.92,0.0,0.0,0.0,62.38,3.37
2024,1,31,0,18.41,0.0,0.0,0.0,62.58,3.26
2024,1,31,1,17.96,0.0,0.0,0.0,61.87,3.16
2024,1,31,2,17.61,0.0,0.0,0.0,59.98,3.11
2024,1,31,3,17.45,0.0,0.0,0.0,57.05,3.11
2024,1,31,4,17.24,0.0,0.0,0.0,55.21,2.98
2024,1,31,5,16.93,0.0,0.0,0.0,54.75,2.8
2024,1,31,6,16.58,0.0,0.0,0.0,55.16,2.64
2024,1,31,7,18.3,62.58,261.96,31.88,49.35,3.5
2024,1,31,8,20.89,282.17,658.72,75.69,50.0,4.6
2024,1,31,9,22.81,502.05,814.94,97.35,48.05,4.56
2024,1,31,10,24.43,672.78,851.12,119.57,44.05,4.37
2024,1,31,11,25.72,754.0,790.73,184.98,40.95,4.47
2024,1,31,12,26.6,805.75,786.68,183.57,38.6,4.8
2024,1,31,13,27.06,772.55,843.86,147.31,37.36,5.11
2024,1,31,14,27.01,687.75,823.28,136.47,37.72,5.47
2024,1,31,15,26.4,535.12,817.0,102.04,39.5,5.74
2024,1,31,16,25.17,319.95,677.76,82.86,43.35,5.85
2024,1,31,17,23.35,97.53,322.87,44.64,49.64,5.51
2024,1,31,18,21.59,0.0,0.0,0.0,57.01,5.08
2024,1,31,19,20.8,0.0,0.0,0.0,60.98,5.09
2024,1,31,20,20.2,0.0,0.0,0.0,63.59,4.89
2024,1,31,21,19.62,0.0,0.0,0.0,65.66,4.66
2024,1,31,22,19.09,0.0,0.0,0.0,67.21,4.39
2024,1,31,23,18.58,0.0,0.0,0.0,68.33,4.12
2024,2,1,0,18.14,0.0,0.0,0.0,68.92,3.88
2024,2,1,1,17.77,0.0,0.0,0.0,69.11,3.72
2024,2,1,2,17.58,0.0,0.0,0.0,68.66,3.59
2024,2,1,3,17.93,0.0,0.0,0.0,66.99,3.91
2024,2,1,4,17.98,0.0,0.0,0.0,67.25,3.71
2024,2,1,5,17.63,0.0,0.0,0.0,69.4,3.23
2024,2,1,6,17.33,0.0,0.0,0.0,71.34,3.07
2024,2,1,7,18.36,62.3,245.8,32.18,67.12,4.23
2024,2,1,8,20.11,279.73,651.77,73.25,61.02,4.83
2024,2,1,9,21.62,496.25,794.57,97.65,54.94,4.95
2024,2,1,10,23.02,675.47,902.86,96.82,49.09,5.14
2024,2,1,11,24.19,791.35,914.2,113.33,44.55,5.52
2024,2,1,12,24.82,794.17,766.35,202.39,42.52,5.86
2024,2,1,13,25.03,743.53,704.77,212.22,42.01,6.07
2024,2,1,14,24.94,667.7,723.87,179.62,42.01,6.31
2024,2,1,15,24.35,493.7,665.35,149.04,42.99,6.57
2024,2,1,16,23.15,294.02,507.69,114.72,45.48,6.64
2024,2,1,17,21.52,92.5,246.68,53.99,49.43,6.31
2024,2,1,18,20.1,0.0,0.0,0.0,54.19,5.67
2024,2,1,19,19.59,0.0,0.0,0.0,56.4,5.67
2024,2,1,20,19.13,0.0,0.0,0.0,57.86,5.53
2024,2,1,21,18.62,0.0,0.0,0.0,59.82,5.34
2024,2,1,22,18.1,0.0,0.0,0.0,61.98,5.11
2024,2,1,23,17.65,0.0,0.0,0.0,63.43,4.92
2024,2,2,0,17.26,0.0,0.0,0.0,63.78,4.65
2024,2,2,1,16.88,0.0,0.0,0.0,63.73,4.36
2024,2,2,2,16.51,0.0,0.0,0.0,63.95,4.25
2024,2,2,3,16.17,0.0,0.0,0.0,64.38,4.18
2024,2,2,4,15.87,0.0,0.0,0.0,64.48,4.06
2024,2,2,5,15.58,0.0,0.0,0.0,64.36,3.94
2024,2,2,6,14.9,0.0,0.0,0.0,65.67,3.6
2024,2,2,7,15.85,62.97,228.7,36.11,60.13,4.77
2024,2,2,8,18.12,285.2,630.61,83.36,47.24,5.74
2024,2,2,9,19.7,512.95,820.28,106.27,37.84,5.85
2024,2,2,10,21.09,699.2,918.36,104.0,32.02,5.76
2024,2,2,11,22.22,820.05,953.75,110.45,28.37,5.84
2024,2,2,12,23.12,855.92,916.05,142.46,25.98,6.05
2024,2,2,13,23.66,787.88,790.67,197.13,24.96,6.32
2024,2,2,14,23.65,712.9,864.51,150.24,25.5,6.66
2024,2,2,15,23.0,541.05,746.37,140.57,27.59,6.93
2024,2,2,16,21.89,317.98,561.5,115.03,30.86,6.87
2024,2,2,17,20.66,97.93,259.09,57.1,34.6,6.37
2024,2,2,18,19.5,0.0,0.0,0.0,39.18,5.36
2024,2,2,19,18.9,0.0,0.0,0.0,43.05,4.85
2024,2,2,20,18.43,0.0,0.0,0.0,46.4,4.49
2024,2,2,21,18.07,0.0,0.0,0.0,48.55,4.22
2024,2,2,22,17.81,0.0,0.0,0.0,49.26,3.97
2024,2,2,23,17.26,0.0,0.0,0.0,49.42,3.46
2024,2,3,0,16.83,0.0,0.0,0.0,47.91,3.34
2024,2,3,1,16.69,0.0,0.0,0.0,44.46,3.47
2024,2,3,2,16.54,0.0,0.0,0.0,40.89,3.58
2024,2,3,3,16.2,0.0,0.0,0.0,38.3,3.54
2024,2,3,4,15.96,0.0,0.0,0.0,37.12,3.52
2024,2,3,5,15.78,0.0,0.0,0.0,36.75,3.6
